"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13610","Cv form is correctly displayed","","Wed Jun 17 20:25:23 GMT 2026","passed","Wed Jun 17 20:25:37 GMT 2026","","Cv Generator","Cv form is correctly displayed",""
