"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13083","Cv form is correctly displayed","","Thu Jun 18 06:38:38 GMT 2026","passed","Thu Jun 18 06:38:51 GMT 2026","","Cv Generator","Cv form is correctly displayed",""
