"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18788","Cv form is correctly displayed","","Mon Jun 22 11:37:04 UTC 2026","passed","Mon Jun 22 11:37:23 UTC 2026","","Cv Generator","Cv form is correctly displayed",""
