"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18933","Cv form is correctly displayed","","Mon Jun 22 08:19:28 UTC 2026","passed","Mon Jun 22 08:19:47 UTC 2026","","Cv Generator","Cv form is correctly displayed",""
